2026-07-02 20:40:09 | INFO | BI | === RUN START ===
2026-07-02 20:40:12 | INFO | BI |   Top category: Office ($736,219.75)
2026-07-02 20:40:12 | INFO | BI | CALL a function to plot sales by product category........
2026-07-02 20:40:12 | INFO | BI | Creating chart: Total Sales by Product Category
2026-07-02 20:40:12 | INFO | BI | CALL a function to summarize the datasets........
2026-07-02 20:40:12 | INFO | BI | ========================
2026-07-02 20:40:12 | INFO | BI | SUMMARY
2026-07-02 20:40:12 | INFO | BI | ========================
2026-07-02 20:40:12 | INFO | BI | Customers:  201 rows, 4 columns
2026-07-02 20:40:12 | INFO | BI | Products:   100 rows, 4 columns
2026-07-02 20:40:12 | INFO | BI | Sales:      2001 rows, 7 columns
2026-07-02 20:40:12 | INFO | BI | ========================
2026-07-02 20:40:12 | INFO | BI | ANALYST NOTES:
2026-07-02 20:40:12 | INFO | BI | Note any data quality issues.
2026-07-02 20:40:12 | INFO | BI | We will clean data later.
2026-07-02 20:40:12 | INFO | BI | ========================
2026-07-02 20:40:12 | INFO | BI | CALL a function to show charts........
2026-07-04 11:46:52 | INFO | BI | Workflow complete
2026-07-04 11:46:52 | INFO | BI | CLOSE chart windows to continue.
2026-07-04 11:46:52 | INFO | BI | Terminate this process with CTRL+c as needed.
2026-07-04 11:46:52 | INFO | BI | ========================
2026-07-04 11:46:52 | INFO | BI | Executed successfully!
2026-07-04 11:46:52 | INFO | BI | ========================
2026-07-04 13:11:18 | INFO | BI | === RUN START ===
2026-07-04 13:11:18 | INFO | BI | project=BI
2026-07-04 13:11:18 | INFO | BI | repo_dir=bintel-01-intro
2026-07-04 13:11:18 | INFO | BI | python=3.14.2
2026-07-04 13:11:18 | INFO | BI | os=Windows 11
2026-07-04 13:11:18 | INFO | BI | shell=powershell
2026-07-04 13:11:18 | INFO | BI | cwd=.
2026-07-04 13:11:18 | INFO | BI | github_actions=False
2026-07-04 13:11:18 | INFO | BI | ========================
2026-07-04 13:11:18 | INFO | BI | START main()
2026-07-04 13:11:18 | INFO | BI | ========================
2026-07-04 13:11:18 | INFO | BI | Raw data:  = data\raw
2026-07-04 13:11:18 | INFO | BI | Customers: = data\raw\customers_data.csv
2026-07-04 13:11:18 | INFO | BI | Products:  = data\raw\products_data.csv
2026-07-04 13:11:18 | INFO | BI | Sales:     = data\raw\sales_data.csv
2026-07-04 13:11:18 | INFO | BI | CALL a function to load each dataset.............
2026-07-04 13:11:18 | INFO | BI | Loading customers from data\raw\customers_data.csv
2026-07-04 13:11:18 | INFO | BI | Loaded: 201 rows, 4 columns
2026-07-04 13:11:18 | INFO | BI | Loading products from data\raw\products_data.csv
2026-07-04 13:11:18 | INFO | BI | Loaded: 100 rows, 4 columns
2026-07-04 13:11:18 | INFO | BI | Loading sales from data\raw\sales_data.csv
2026-07-04 13:11:18 | INFO | BI | Loaded: 2001 rows, 7 columns
2026-07-04 13:11:18 | INFO | BI | CALL a function to get sales by region........
2026-07-04 13:11:18 | INFO | BI | Aggregating sales by region
2026-07-04 13:11:18 | INFO | BI |   Top region: East ($679,700.37)
2026-07-04 13:11:18 | INFO | BI | Returning DataFrame with total sales by region
2026-07-04 13:11:18 | INFO | BI | CALL a function to plot sales by region........
2026-07-04 13:11:18 | INFO | BI | Creating chart: Total Sales by Region
2026-07-04 13:11:19 | INFO | BI | CALL a function to get average sales by region........
2026-07-04 13:11:19 | INFO | BI | Calculating average sale amount by region
2026-07-04 13:11:19 | INFO | BI |   Highest average sale region: North ($1,081.63)
2026-07-04 13:11:19 | INFO | BI | CALL a function to plot average sales by region........
2026-07-04 13:11:19 | INFO | BI | Creating chart: Average Sale Amount by Region
2026-07-04 13:11:19 | INFO | BI | CALL a function to get sales by product category........
2026-07-04 13:11:19 | INFO | BI | Aggregating sales by product category
2026-07-04 13:11:19 | INFO | BI |   Top category: Office ($736,219.75)
2026-07-04 13:11:19 | INFO | BI | CALL a function to plot sales by product category........
2026-07-04 13:11:19 | INFO | BI | Creating chart: Total Sales by Product Category
2026-07-04 13:11:19 | INFO | BI | CALL a function to summarize the datasets........
2026-07-04 13:11:19 | INFO | BI | ========================
2026-07-04 13:11:19 | INFO | BI | SUMMARY
2026-07-04 13:11:19 | INFO | BI | ========================
2026-07-04 13:11:19 | INFO | BI | Customers:  201 rows, 4 columns
2026-07-04 13:11:19 | INFO | BI | Products:   100 rows, 4 columns
2026-07-04 13:11:19 | INFO | BI | Sales:      2001 rows, 7 columns
2026-07-04 13:11:19 | INFO | BI | ========================
2026-07-04 13:11:19 | INFO | BI | ANALYST NOTES:
2026-07-04 13:11:19 | INFO | BI | Note any data quality issues.
2026-07-04 13:11:19 | INFO | BI | We will clean data later.
2026-07-04 13:11:19 | INFO | BI | ========================
2026-07-04 13:11:19 | INFO | BI | CALL a function to show charts........
2026-07-04 13:11:28 | INFO | BI | Workflow complete
2026-07-04 13:11:28 | INFO | BI | CLOSE chart windows to continue.
2026-07-04 13:11:28 | INFO | BI | Terminate this process with CTRL+c as needed.
2026-07-04 13:11:28 | INFO | BI | ========================
2026-07-04 13:11:28 | INFO | BI | Executed successfully!
2026-07-04 13:11:28 | INFO | BI | ========================
2026-07-04 13:12:35 | INFO | BI | === RUN START ===
2026-07-04 13:12:35 | INFO | BI | project=BI
2026-07-04 13:12:35 | INFO | BI | repo_dir=bintel-01-intro
2026-07-04 13:12:35 | INFO | BI | python=3.14.2
2026-07-04 13:12:35 | INFO | BI | os=Windows 11
2026-07-04 13:12:35 | INFO | BI | shell=powershell
2026-07-04 13:12:35 | INFO | BI | cwd=.
2026-07-04 13:12:35 | INFO | BI | github_actions=False
2026-07-04 13:12:35 | INFO | BI | ========================
2026-07-04 13:12:35 | INFO | BI | START main()
2026-07-04 13:12:35 | INFO | BI | ========================
2026-07-04 13:12:35 | INFO | BI | Raw data:  = data\raw
2026-07-04 13:12:35 | INFO | BI | Customers: = data\raw\customers_data.csv
2026-07-04 13:12:35 | INFO | BI | Products:  = data\raw\products_data.csv
2026-07-04 13:12:35 | INFO | BI | Sales:     = data\raw\sales_data.csv
2026-07-04 13:12:35 | INFO | BI | CALL a function to load each dataset.............
2026-07-04 13:12:35 | INFO | BI | Loading customers from data\raw\customers_data.csv
2026-07-04 13:12:35 | INFO | BI | Loaded: 201 rows, 4 columns
2026-07-04 13:12:35 | INFO | BI | Loading products from data\raw\products_data.csv
2026-07-04 13:12:35 | INFO | BI | Loaded: 100 rows, 4 columns
2026-07-04 13:12:35 | INFO | BI | Loading sales from data\raw\sales_data.csv
2026-07-04 13:12:35 | INFO | BI | Loaded: 2001 rows, 7 columns
2026-07-04 13:12:35 | INFO | BI | CALL a function to get sales by region........
2026-07-04 13:12:35 | INFO | BI | Aggregating sales by region
2026-07-04 13:12:35 | INFO | BI |   Top region: East ($679,700.37)
2026-07-04 13:12:35 | INFO | BI | Returning DataFrame with total sales by region
2026-07-04 13:12:35 | INFO | BI | CALL a function to plot sales by region........
2026-07-04 13:12:35 | INFO | BI | Creating chart: Total Sales by Region
2026-07-04 13:12:35 | INFO | BI | CALL a function to get average sales by region........
2026-07-04 13:12:35 | INFO | BI | Calculating average sale amount by region
2026-07-04 13:12:35 | INFO | BI |   Highest average sale region: North ($1,081.63)
2026-07-04 13:12:35 | INFO | BI | CALL a function to plot average sales by region........
2026-07-04 13:12:35 | INFO | BI | Creating chart: Average Sale Amount by Region
2026-07-04 13:12:35 | INFO | BI | CALL a function to get sales by product category........
2026-07-04 13:12:35 | INFO | BI | Aggregating sales by product category
2026-07-04 13:12:35 | INFO | BI |   Top category: Office ($736,219.75)
2026-07-04 13:12:35 | INFO | BI | CALL a function to plot sales by product category........
2026-07-04 13:12:35 | INFO | BI | Creating chart: Total Sales by Product Category
2026-07-04 13:12:35 | INFO | BI | CALL a function to summarize the datasets........
2026-07-04 13:12:35 | INFO | BI | ========================
2026-07-04 13:12:35 | INFO | BI | SUMMARY
2026-07-04 13:12:35 | INFO | BI | ========================
2026-07-04 13:12:35 | INFO | BI | Customers:  201 rows, 4 columns
2026-07-04 13:12:35 | INFO | BI | Products:   100 rows, 4 columns
2026-07-04 13:12:35 | INFO | BI | Sales:      2001 rows, 7 columns
2026-07-04 13:12:35 | INFO | BI | ========================
2026-07-04 13:12:35 | INFO | BI | ANALYST NOTES:
2026-07-04 13:12:35 | INFO | BI | Note any data quality issues.
2026-07-04 13:12:35 | INFO | BI | We will clean data later.
2026-07-04 13:12:35 | INFO | BI | ========================
2026-07-04 13:12:35 | INFO | BI | CALL a function to show charts........
2026-07-04 13:32:01 | INFO | BI | === RUN START ===
2026-07-04 13:32:01 | INFO | BI | project=BI
2026-07-04 13:32:01 | INFO | BI | repo_dir=bintel-01-intro
2026-07-04 13:32:01 | INFO | BI | python=3.14.2
2026-07-04 13:32:01 | INFO | BI | os=Windows 11
2026-07-04 13:32:01 | INFO | BI | shell=powershell
2026-07-04 13:32:01 | INFO | BI | cwd=.
2026-07-04 13:32:01 | INFO | BI | github_actions=False
2026-07-04 13:32:01 | INFO | BI | ========================
2026-07-04 13:32:01 | INFO | BI | START main()
2026-07-04 13:32:01 | INFO | BI | ========================
2026-07-04 13:32:01 | INFO | BI | Raw data:  = data\raw
2026-07-04 13:32:01 | INFO | BI | Customers: = data\raw\customers_data.csv
2026-07-04 13:32:01 | INFO | BI | Products:  = data\raw\products_data.csv
2026-07-04 13:32:01 | INFO | BI | Sales:     = data\raw\sales_data.csv
2026-07-04 13:32:01 | INFO | BI | CALL a function to load each dataset.............
2026-07-04 13:32:01 | INFO | BI | Loading customers from data\raw\customers_data.csv
2026-07-04 13:32:01 | INFO | BI | Loaded: 201 rows, 4 columns
2026-07-04 13:32:01 | INFO | BI | Loading products from data\raw\products_data.csv
2026-07-04 13:32:01 | INFO | BI | Loaded: 100 rows, 4 columns
2026-07-04 13:32:01 | INFO | BI | Loading sales from data\raw\sales_data.csv
2026-07-04 13:32:01 | INFO | BI | Loaded: 2001 rows, 7 columns
2026-07-04 13:32:01 | INFO | BI | CALL a function to get sales by region........
2026-07-04 13:32:01 | INFO | BI | Aggregating sales by region
2026-07-04 13:32:02 | INFO | BI |   Top region: East ($679,700.37)
2026-07-04 13:32:02 | INFO | BI | Returning DataFrame with total sales by region
2026-07-04 13:32:02 | INFO | BI | CALL a function to plot sales by region........
2026-07-04 13:32:02 | INFO | BI | Creating chart: Total Sales by Region
2026-07-04 13:32:02 | INFO | BI | CALL a function to get average sales by region........
2026-07-04 13:32:02 | INFO | BI | Calculating average sale amount by region
2026-07-04 13:32:02 | INFO | BI |   Highest average sale region: North ($1,081.63)
2026-07-04 13:32:02 | INFO | BI | CALL a function to plot average sales by region........
2026-07-04 13:32:02 | INFO | BI | Creating chart: Average Sale Amount by Region
2026-07-04 13:32:02 | INFO | BI | CALL a function to get sales by product category........
2026-07-04 13:32:02 | INFO | BI | Aggregating sales by product category
2026-07-04 13:32:02 | INFO | BI |   Top category: Office ($736,219.75)
2026-07-04 13:32:02 | INFO | BI | CALL a function to plot sales by product category........
2026-07-04 13:32:02 | INFO | BI | Creating chart: Total Sales by Product Category
2026-07-04 13:32:02 | INFO | BI | CALL a function to summarize the datasets........
2026-07-04 13:32:02 | INFO | BI | ========================
2026-07-04 13:32:02 | INFO | BI | SUMMARY
2026-07-04 13:32:02 | INFO | BI | ========================
2026-07-04 13:32:02 | INFO | BI | Customers:  201 rows, 4 columns
2026-07-04 13:32:02 | INFO | BI | Products:   100 rows, 4 columns
2026-07-04 13:32:02 | INFO | BI | Sales:      2001 rows, 7 columns
2026-07-04 13:32:02 | INFO | BI | ========================
2026-07-04 13:32:02 | INFO | BI | ANALYST NOTES:
2026-07-04 13:32:02 | INFO | BI | Note any data quality issues.
2026-07-04 13:32:02 | INFO | BI | We will clean data later.
2026-07-04 13:32:02 | INFO | BI | ========================
2026-07-04 13:32:02 | INFO | BI | CALL a function to show charts........
2026-07-04 13:35:39 | INFO | BI | Workflow complete
2026-07-04 13:35:39 | INFO | BI | CLOSE chart windows to continue.
2026-07-04 13:35:39 | INFO | BI | Terminate this process with CTRL+c as needed.
2026-07-04 13:35:39 | INFO | BI | ========================
2026-07-04 13:35:39 | INFO | BI | Executed successfully!
2026-07-04 13:35:39 | INFO | BI | ========================
2026-07-04 14:00:14 | INFO | BI | === RUN START ===
2026-07-04 14:00:14 | INFO | BI | project=BI
2026-07-04 14:00:14 | INFO | BI | repo_dir=bintel-01-intro
2026-07-04 14:00:14 | INFO | BI | python=3.14.2
2026-07-04 14:00:14 | INFO | BI | os=Windows 11
2026-07-04 14:00:14 | INFO | BI | shell=powershell
2026-07-04 14:00:14 | INFO | BI | cwd=.
2026-07-04 14:00:14 | INFO | BI | github_actions=False
2026-07-04 14:00:14 | INFO | BI | ========================
2026-07-04 14:00:14 | INFO | BI | START main()
2026-07-04 14:00:14 | INFO | BI | ========================
2026-07-04 14:00:14 | INFO | BI | Raw data:  = data\raw
2026-07-04 14:00:14 | INFO | BI | Customers: = data\raw\customers_data.csv
2026-07-04 14:00:14 | INFO | BI | Products:  = data\raw\products_data.csv
2026-07-04 14:00:14 | INFO | BI | Sales:     = data\raw\sales_data.csv
2026-07-04 14:00:14 | INFO | BI | CALL a function to load each dataset.............
2026-07-04 14:00:14 | INFO | BI | Loading customers from data\raw\customers_data.csv
2026-07-04 14:00:14 | INFO | BI | Loaded: 201 rows, 4 columns
2026-07-04 14:00:14 | INFO | BI | Loading products from data\raw\products_data.csv
2026-07-04 14:00:14 | INFO | BI | Loaded: 100 rows, 4 columns
2026-07-04 14:00:14 | INFO | BI | Loading sales from data\raw\sales_data.csv
2026-07-04 14:00:14 | INFO | BI | Loaded: 2001 rows, 7 columns
2026-07-04 14:00:14 | INFO | BI | CALL a function to get sales by region........
2026-07-04 14:00:14 | INFO | BI | Aggregating sales by region
2026-07-04 14:00:14 | INFO | BI |   Top region: East ($679,700.37)
2026-07-04 14:00:14 | INFO | BI | Returning DataFrame with total sales by region
2026-07-04 14:00:14 | INFO | BI | CALL a function to plot sales by region........
2026-07-04 14:00:14 | INFO | BI | Creating chart: Total Sales by Region
2026-07-04 14:00:15 | INFO | BI | CALL a function to get average sales by region........
2026-07-04 14:00:15 | INFO | BI | Calculating average sale amount by region
2026-07-04 14:00:15 | INFO | BI |   Highest average sale region: North ($1,081.63)
2026-07-04 14:00:15 | INFO | BI | CALL a function to plot average sales by region........
2026-07-04 14:00:15 | INFO | BI | Creating chart: Average Sale Amount by Region
2026-07-04 14:00:15 | INFO | BI | CALL a function to get sales by product category........
2026-07-04 14:00:15 | INFO | BI | Aggregating sales by product category
2026-07-04 14:00:15 | INFO | BI |   Top category: Office ($736,219.75)
2026-07-04 14:00:15 | INFO | BI | CALL a function to plot sales by product category........
2026-07-04 14:00:15 | INFO | BI | Creating chart: Total Sales by Product Category
2026-07-04 14:00:15 | INFO | BI | CALL a function to get average sales by product category........
2026-07-04 14:00:15 | INFO | BI | Calculating average sale amount by product category
2026-07-04 14:00:15 | INFO | BI |   Highest average sale category: Office ($1,179.84)
2026-07-04 14:00:15 | INFO | BI | CALL a function to plot average sales by product category........
2026-07-04 14:00:15 | INFO | BI | Creating chart: Average Sale Amount by Product Category
2026-07-04 14:00:15 | INFO | BI | CALL a function to summarize the datasets........
2026-07-04 14:00:15 | INFO | BI | ========================
2026-07-04 14:00:15 | INFO | BI | SUMMARY
2026-07-04 14:00:15 | INFO | BI | ========================
2026-07-04 14:00:15 | INFO | BI | Customers:  201 rows, 4 columns
2026-07-04 14:00:15 | INFO | BI | Products:   100 rows, 4 columns
2026-07-04 14:00:15 | INFO | BI | Sales:      2001 rows, 7 columns
2026-07-04 14:00:15 | INFO | BI | ========================
2026-07-04 14:00:15 | INFO | BI | ANALYST NOTES:
2026-07-04 14:00:15 | INFO | BI | Note any data quality issues.
2026-07-04 14:00:15 | INFO | BI | We will clean data later.
2026-07-04 14:00:15 | INFO | BI | ========================
2026-07-04 14:00:15 | INFO | BI | CALL a function to show charts........
